created_date_time,content
1516203306644,"{""status"":{""room_temp"":69}}"
1516203837536,"{""status"":{""room_temp"":70}}"
1516204930322,"{""status"":{""room_temp"":70}}"
1516204933556,"{""status"":{""operating_state"":""Off""}}"
1516205174406,"{""status"":{""room_temp"":69}}"
1516205705421,"{""status"":{""room_temp"":70}}"
1516206845031,"{""status"":{""room_temp"":69}}"
1516207315425,"{""status"":{""room_temp"":70}}"
1516208532434,"{""status"":{""room_temp"":70}}"
1516208532702,"{""status"":{""operating_state"":""Off""}}"
1516208606577,"{""status"":{""room_temp"":69}}"
1516209107445,"{""status"":{""room_temp"":70}}"
1516210595649,"{""status"":{""room_temp"":69}}"
1516211111491,"{""status"":{""room_temp"":70}}"
1516212134065,"{""status"":{""room_temp"":70}}"
1516212134110,"{""status"":{""operating_state"":""Off""}}"
1516212357366,"{""status"":{""room_temp"":69}}"
1516212857945,"{""status"":{""room_temp"":70}}"
1516213906338,"{""status"":{""room_temp"":69}}"
1516214376642,"{""status"":{""room_temp"":70}}"
1516215394779,"{""status"":{""room_temp"":69}}"
1516215735967,"{""status"":{""room_temp"":69}}"
1516215736018,"{""status"":{""operating_state"":""Heating""}}"
1516215940937,"{""status"":{""room_temp"":70}}"
1516217019781,"{""status"":{""room_temp"":69}}"
1516217565919,"{""status"":{""room_temp"":70}}"
1516218538604,"{""status"":{""room_temp"":69}}"
1516219054619,"{""status"":{""room_temp"":70}}"
1516219638322,"{""status"":{""room_temp"":70}}"
1516219638417,"{""status"":{""operating_state"":""Off""}}"
1516219996685,"{""status"":{""room_temp"":69}}"
1516220512471,"{""status"":{""room_temp"":70}}"
1516221591437,"{""status"":{""room_temp"":69}}"
1516222092065,"{""status"":{""room_temp"":70}}"
1516222587763,"{""status"":{""battery"":100}}"
1516222940148,"{""status"":{""room_temp"":70}}"
1516223535249,"{""status"":{""room_temp"":69}}"
1516224020781,"{""status"":{""room_temp"":70}}"
1516225205767,"{""status"":{""room_temp"":69}}"
1516225751994,"{""status"":{""room_temp"":70}}"
1516226542089,"{""status"":{""room_temp"":70}}"
1516226542164,"{""status"":{""operating_state"":""Off""}}"
1516226724625,"{""status"":{""room_temp"":69}}"
1516227285944,"{""status"":{""room_temp"":70}}"
1516228501440,"{""status"":{""room_temp"":69}}"
1516229047562,"{""status"":{""room_temp"":70}}"
1516230144236,"{""status"":{""room_temp"":70}}"
1516230144313,"{""status"":{""operating_state"":""Off""}}"
1516230202296,"{""status"":{""room_temp"":69}}"
1516230778745,"{""status"":{""room_temp"":70}}"
1516231827610,"{""status"":{""room_temp"":69}}"
1516232388735,"{""status"":{""room_temp"":70}}"
1516233422134,"{""status"":{""room_temp"":69}}"
1516233746061,"{""status"":{""room_temp"":69}}"
1516233746111,"{""status"":{""operating_state"":""Heating""}}"
1516233968294,"{""status"":{""room_temp"":70}}"
1516235168607,"{""status"":{""room_temp"":69}}"
1516235760461,"{""status"":{""room_temp"":70}}"
1516237347942,"{""status"":{""room_temp"":70}}"
1516237348098,"{""status"":{""operating_state"":""Off""}}"
1516237446442,"{""status"":{""room_temp"":69}}"
1516238098648,"{""status"":{""room_temp"":70}}"
1516239739057,"{""status"":{""room_temp"":69}}"
1516240452062,"{""status"":{""room_temp"":70}}"
1516240949813,"{""status"":{""room_temp"":70}}"
1516240949862,"{""status"":{""operating_state"":""Off""}}"
1516241819205,"{""status"":{""room_temp"":69}}"
1516242532190,"{""status"":{""room_temp"":70}}"
1516243671986,"{""status"":{""room_temp"":69}}"
1516244415159,"{""status"":{""room_temp"":70}}"
1516245539549,"{""status"":{""room_temp"":69}}"
1516246449924,"{""status"":{""room_temp"":70}}"
1516247589441,"{""status"":{""room_temp"":69}}"
1516248155217,"{""status"":{""room_temp"":69}}"
1516248155278,"{""status"":{""operating_state"":""Heating""}}"
1516248454012,"{""status"":{""room_temp"":70}}"
1516249578446,"{""status"":{""room_temp"":69}}"
1516250397611,"{""status"":{""room_temp"":70}}"
1516251264151,"{""status"":{""room_temp"":69}}"
1516251757244,"{""status"":{""room_temp"":69}}"
1516251757352,"{""status"":{""operating_state"":""Heating""}}"
1516252477825,"{""status"":{""room_temp"":70}}"
1516253177444,"{""status"":{""room_temp"":69}}"
1516254436487,"{""status"":{""room_temp"":70}}"
1516255029840,"{""status"":{""room_temp"":69}}"
1516255359208,"{""status"":{""room_temp"":69}}"
1516255359257,"{""status"":{""operating_state"":""Heating""}}"
