created_date_time,content
1549306871597,"{""status"":{""room_temp"":68}}"
1549306871707,"{""status"":{""operating_state"":""Heating""}}"
1549310473858,"{""status"":{""room_temp"":68}}"
1549310473969,"{""status"":{""operating_state"":""Heating""}}"
1549310784146,"{""status"":{""room_temp"":69}}"
1549310785175,"{""status"":{""operating_state"":""Pending_Heat""}}"
1549311100245,"{""status"":{""operating_state"":""Off""}}"
1549314076082,"{""status"":{""room_temp"":69}}"
1549314076186,"{""status"":{""operating_state"":""Off""}}"
1549315344022,"{""status"":{""room_temp"":70}}"
1549317678048,"{""status"":{""room_temp"":70}}"
1549317678157,"{""status"":{""operating_state"":""Off""}}"
1549319347418,"{""status"":{""room_temp"":69}}"
1549321280051,"{""status"":{""room_temp"":69}}"
1549321280161,"{""status"":{""operating_state"":""Off""}}"
1549322380453,"{""status"":{""room_temp"":68}}"
1549322381554,"{""status"":{""operating_state"":""Heating""}}"
1549324882086,"{""status"":{""room_temp"":68}}"
1549324882194,"{""status"":{""operating_state"":""Heating""}}"
1549327120005,"{""status"":{""room_temp"":67}}"
1549328484327,"{""status"":{""room_temp"":67}}"
1549328484437,"{""status"":{""operating_state"":""Heating""}}"
1549332086984,"{""status"":{""room_temp"":67}}"
1549332087087,"{""status"":{""operating_state"":""Heating""}}"
1549335689122,"{""status"":{""room_temp"":67}}"
1549335689229,"{""status"":{""operating_state"":""Heating""}}"
1549339291346,"{""status"":{""room_temp"":67}}"
1549339291448,"{""status"":{""operating_state"":""Heating""}}"
1549341350361,"{""status"":{""room_temp"":66}}"
1549342893289,"{""status"":{""room_temp"":66}}"
1549342893399,"{""status"":{""operating_state"":""Heating""}}"
1549346495379,"{""status"":{""room_temp"":66}}"
1549346495489,"{""status"":{""operating_state"":""Heating""}}"
1549350097895,"{""status"":{""room_temp"":66}}"
1549350097997,"{""status"":{""operating_state"":""Heating""}}"
1549353700851,"{""status"":{""room_temp"":66}}"
1549353700953,"{""status"":{""operating_state"":""Heating""}}"
1549357302819,"{""status"":{""room_temp"":66}}"
1549357302931,"{""status"":{""operating_state"":""Heating""}}"
1549360905179,"{""status"":{""room_temp"":66}}"
1549360905279,"{""status"":{""operating_state"":""Heating""}}"
1549363189816,"{""status"":{""room_temp"":65}}"
1549364682316,"{""status"":{""room_temp"":65}}"
1549364682427,"{""status"":{""operating_state"":""Heating""}}"
1549368284433,"{""status"":{""room_temp"":65}}"
1549368284544,"{""status"":{""operating_state"":""Heating""}}"
1549371886537,"{""status"":{""room_temp"":65}}"
1549371886640,"{""status"":{""operating_state"":""Heating""}}"
1549375488998,"{""status"":{""room_temp"":65}}"
1549375489097,"{""status"":{""operating_state"":""Heating""}}"
1549379091082,"{""status"":{""room_temp"":65}}"
1549379091190,"{""status"":{""operating_state"":""Heating""}}"
1549382693498,"{""status"":{""room_temp"":65}}"
1549382693600,"{""status"":{""operating_state"":""Heating""}}"
1549386295902,"{""status"":{""room_temp"":65}}"
1549386296004,"{""status"":{""operating_state"":""Heating""}}"
1549388809178,"{""status"":{""battery"":100}}"
1549389897745,"{""status"":{""room_temp"":65}}"
1549389897908,"{""status"":{""operating_state"":""Heating""}}"
1549393499862,"{""status"":{""room_temp"":65}}"
1549393499964,"{""status"":{""operating_state"":""Heating""}}"
1549396801941,"{""status"":{""room_temp"":65}}"
1549396802225,"{""status"":{""operating_state"":""Heating""}}"
1549400345399,"{""status"":{""room_temp"":66}}"
1549400403993,"{""status"":{""room_temp"":66}}"
1549400404103,"{""status"":{""operating_state"":""Heating""}}"
1549404006265,"{""status"":{""room_temp"":66}}"
1549404006370,"{""status"":{""operating_state"":""Heating""}}"
1549407608288,"{""status"":{""room_temp"":66}}"
1549407608389,"{""status"":{""operating_state"":""Heating""}}"
1549411210549,"{""status"":{""room_temp"":66}}"
1549411210651,"{""status"":{""operating_state"":""Heating""}}"
1549414812620,"{""status"":{""room_temp"":66}}"
1549414812722,"{""status"":{""operating_state"":""Heating""}}"
1549418414889,"{""status"":{""room_temp"":66}}"
1549418414989,"{""status"":{""operating_state"":""Heating""}}"
1549422017092,"{""status"":{""room_temp"":66}}"
1549422017194,"{""status"":{""operating_state"":""Heating""}}"
1549424404754,"{""status"":{""room_temp"":65}}"
1549425619216,"{""status"":{""room_temp"":65}}"
1549425619321,"{""status"":{""operating_state"":""Heating""}}"
