created_date_time,content
1521433678539,"{""status"":{""mode"":""heat"",""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:27:58.535Z""}}"
1521433678599,"{""status"":{""heating_setpoint"":55,""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:27:58.595Z""}}"
1521433678661,"{""status"":{""cooling_setpoint"":88,""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:27:58.656Z""}}"
1521433678721,"{""status"":{""fan"":""auto"",""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:27:58.716Z""}}"
1521433681761,"{""status"":{""mode"":""heat"",""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:28:01.756Z""}}"
1521433682778,"{""status"":{""operating_state"":""Heating""}}"
1521433888016,"{""status"":{""mode"":""heat"",""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:31:28.011Z""}}"
1521433888070,"{""status"":{""heating_setpoint"":55,""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:31:28.066Z""}}"
1521433888126,"{""status"":{""cooling_setpoint"":88,""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:31:28.121Z""}}"
1521433888181,"{""status"":{""fan"":""auto"",""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:31:28.177Z""}}"
1521433891182,"{""status"":{""mode"":""heat"",""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:31:31.178Z""}}"
1521433892183,"{""status"":{""operating_state"":""Heating""}}"
1521434017321,"{""status"":{""room_temp"":42}}"
1521434123765,"{""status"":{""room_temp"":43}}"
1521434169351,"{""status"":{""room_temp"":44}}"
1521434214954,"{""status"":{""room_temp"":45}}"
1521434260537,"{""status"":{""room_temp"":46}}"
1521434306127,"{""status"":{""room_temp"":47}}"
1521434336516,"{""status"":{""room_temp"":48}}"
1521434382094,"{""status"":{""room_temp"":49}}"
1521434427664,"{""status"":{""room_temp"":50}}"
1521434473239,"{""status"":{""room_temp"":51}}"
1521434509887,"{""status"":{""room_temp"":49}}"
1521434518812,"{""status"":{""room_temp"":52}}"
1521434579547,"{""status"":{""room_temp"":53}}"
1521434640294,"{""status"":{""room_temp"":54}}"
1521434716236,"{""status"":{""room_temp"":55}}"
1521434717231,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521434826521,"{""status"":{""room_temp"":50}}"
1521434991295,"{""status"":{""room_temp"":54}}"
1521435016315,"{""status"":{""operating_state"":""Off""}}"
1521435112882,"{""status"":{""room_temp"":53}}"
1521435143050,"{""status"":{""room_temp"":51}}"
1521435401528,"{""status"":{""room_temp"":54}}"
1521435579585,"{""status"":{""room_temp"":52}}"
1521435644503,"{""status"":{""room_temp"":55}}"
1521435645555,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521435858563,"{""status"":{""room_temp"":54}}"
1521435878092,"{""status"":{""room_temp"":52}}"
1521435879645,"{""status"":{""operating_state"":""Heating""}}"
