created_date_time,content
1547180290307,"{""status"":{""room_temp"":72}}"
1547181579440,"{""status"":{""room_temp"":73}}"
1547181580509,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547181879469,"{""status"":{""operating_state"":""Off""}}"
1547182264050,"{""status"":{""room_temp"":72}}"
1547182265070,"{""status"":{""operating_state"":""Heating""}}"
1547183084941,"{""status"":{""room_temp"":72}}"
1547183084992,"{""status"":{""operating_state"":""Heating""}}"
1547183189372,"{""status"":{""room_temp"":73}}"
1547183190448,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547183489301,"{""status"":{""operating_state"":""Off""}}"
1547183904294,"{""status"":{""room_temp"":72}}"
1547183905311,"{""status"":{""operating_state"":""Heating""}}"
1547184617259,"{""status"":{""room_temp"":73}}"
1547184618333,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547184917193,"{""status"":{""operating_state"":""Off""}}"
1547185332184,"{""status"":{""room_temp"":72}}"
1547185333205,"{""status"":{""operating_state"":""Heating""}}"
1547186196907,"{""status"":{""room_temp"":73}}"
1547186197989,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547186496855,"{""status"":{""operating_state"":""Off""}}"
1547186687195,"{""status"":{""room_temp"":73}}"
1547186687251,"{""status"":{""operating_state"":""Off""}}"
1547186972494,"{""status"":{""room_temp"":72}}"
1547186973514,"{""status"":{""operating_state"":""Heating""}}"
1547187507370,"{""status"":{""room_temp"":72}}"
1547187791619,"{""status"":{""room_temp"":73}}"
1547187792699,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547188091556,"{""status"":{""operating_state"":""Off""}}"
1547188582420,"{""status"":{""room_temp"":72}}"
1547188583438,"{""status"":{""operating_state"":""Heating""}}"
1547189355994,"{""status"":{""room_temp"":73}}"
1547189357086,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547189655930,"{""status"":{""operating_state"":""Off""}}"
1547189908527,"{""status"":{""heating_setpoint"":74,""source"":""physical"",""hold_until"":""2019-01-11T10:58:28.520Z""}}"
1547189910026,"{""status"":{""operating_state"":""Heating""}}"
1547190268829,"{""status"":{""room_temp"":73}}"
1547190268882,"{""status"":{""operating_state"":""Heating""}}"
1547191390520,"{""status"":{""room_temp"":74}}"
1547191391596,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547191690478,"{""status"":{""operating_state"":""Off""}}"
1547191992247,"{""status"":{""heating_setpoint"":73,""source"":""physical"",""hold_until"":""2019-01-11T11:33:12.241Z""}}"
1547191999412,"{""status"":{""heating_setpoint"":72,""source"":""physical"",""hold_until"":""2019-01-11T11:33:19.407Z""}}"
1547192044828,"{""status"":{""room_temp"":73}}"
1547192613004,"{""status"":{""heating_setpoint"":73,""source"":""physical"",""hold_until"":""2019-01-11T11:43:32.998Z""}}"
1547192772843,"{""status"":{""room_temp"":72}}"
1547192773872,"{""status"":{""operating_state"":""Heating""}}"
1547193637532,"{""status"":{""room_temp"":73}}"
1547193638617,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547193937530,"{""status"":{""operating_state"":""Off""}}"
1547194579858,"{""status"":{""room_temp"":72}}"
1547194580886,"{""status"":{""operating_state"":""Heating""}}"
1547195374527,"{""status"":{""heating_setpoint"":72,""source"":""physical"",""hold_until"":""2019-01-11T12:29:34.517Z""}}"
1547195375595,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547195429865,"{""status"":{""room_temp"":73}}"
1547195674442,"{""status"":{""operating_state"":""Off""}}"
1547196326362,"{""status"":{""room_temp"":72}}"
1547197433515,"{""status"":{""room_temp"":71}}"
1547197434530,"{""status"":{""operating_state"":""Heating""}}"
1547197798039,"{""status"":{""heating_setpoint"":71,""source"":""physical"",""hold_until"":""2019-01-11T13:09:58.033Z""}}"
1547197799111,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547198097959,"{""status"":{""operating_state"":""Off""}}"
1547200302459,"{""status"":{""room_temp"":70}}"
1547200303485,"{""status"":{""operating_state"":""Heating""}}"
1547201000364,"{""status"":{""room_temp"":71}}"
1547201001447,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547201300397,"{""status"":{""operating_state"":""Off""}}"
1547202367673,"{""status"":{""room_temp"":70}}"
1547202368692,"{""status"":{""operating_state"":""Heating""}}"
1547203111106,"{""status"":{""room_temp"":71}}"
1547203112183,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547203411040,"{""status"":{""operating_state"":""Off""}}"
1547204463139,"{""status"":{""room_temp"":70}}"
1547204464157,"{""status"":{""operating_state"":""Heating""}}"
1547205327858,"{""status"":{""room_temp"":71}}"
1547205328939,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547205627790,"{""status"":{""operating_state"":""Off""}}"
1547206649541,"{""status"":{""room_temp"":70}}"
1547206650565,"{""status"":{""operating_state"":""Heating""}}"
1547207453553,"{""status"":{""room_temp"":71}}"
1547207454630,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547207753488,"{""status"":{""operating_state"":""Off""}}"
1547208279288,"{""status"":{""room_temp"":71}}"
1547208279340,"{""status"":{""operating_state"":""Off""}}"
1547208654044,"{""status"":{""room_temp"":70}}"
1547208655064,"{""status"":{""operating_state"":""Heating""}}"
1547209533996,"{""status"":{""room_temp"":71}}"
1547209535072,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547209833953,"{""status"":{""operating_state"":""Off""}}"
1547210688965,"{""status"":{""room_temp"":70}}"
1547210689983,"{""status"":{""operating_state"":""Heating""}}"
1547211599216,"{""status"":{""room_temp"":71}}"
1547211600292,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547211881272,"{""status"":{""room_temp"":71}}"
1547211881381,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547212860202,"{""status"":{""room_temp"":70}}"
1547212861218,"{""status"":{""operating_state"":""Heating""}}"
1547213755247,"{""status"":{""room_temp"":71}}"
1547213756332,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547214055180,"{""status"":{""operating_state"":""Off""}}"
1547215001110,"{""status"":{""room_temp"":70}}"
1547215002127,"{""status"":{""operating_state"":""Heating""}}"
1547215483338,"{""status"":{""room_temp"":70}}"
1547215483396,"{""status"":{""operating_state"":""Heating""}}"
1547215881072,"{""status"":{""room_temp"":71}}"
1547215882120,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547216181127,"{""status"":{""operating_state"":""Off""}}"
1547217020890,"{""status"":{""room_temp"":70}}"
1547217021906,"{""status"":{""operating_state"":""Heating""}}"
1547217961417,"{""status"":{""room_temp"":71}}"
1547217962492,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547218261349,"{""status"":{""operating_state"":""Off""}}"
1547219085382,"{""status"":{""room_temp"":71}}"
1547219085434,"{""status"":{""operating_state"":""Off""}}"
1547219192100,"{""status"":{""room_temp"":70}}"
1547219193116,"{""status"":{""operating_state"":""Heating""}}"
1547220102370,"{""status"":{""room_temp"":71}}"
1547220103444,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547220402296,"{""status"":{""operating_state"":""Off""}}"
1547221409047,"{""status"":{""room_temp"":70}}"
1547221410064,"{""status"":{""operating_state"":""Heating""}}"
1547222228302,"{""status"":{""room_temp"":71}}"
1547222229382,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547222528236,"{""status"":{""operating_state"":""Off""}}"
1547222687269,"{""status"":{""room_temp"":71}}"
1547222687323,"{""status"":{""operating_state"":""Off""}}"
1547223489459,"{""status"":{""room_temp"":70}}"
1547223490479,"{""status"":{""operating_state"":""Heating""}}"
1547223868785,"{""status"":{""room_temp"":71}}"
1547223869866,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547224168737,"{""status"":{""operating_state"":""Off""}}"
1547224902349,"{""status"":{""room_temp"":70}}"
1547224903375,"{""status"":{""operating_state"":""Heating""}}"
1547225387827,"{""status"":{""room_temp"":71}}"
1547225388910,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547225687765,"{""status"":{""operating_state"":""Off""}}"
1547226269720,"{""status"":{""room_temp"":70}}"
1547226270740,"{""status"":{""operating_state"":""Heating""}}"
1547227119292,"{""status"":{""room_temp"":71}}"
1547227120364,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547227419214,"{""status"":{""operating_state"":""Off""}}"
1547228380385,"{""status"":{""room_temp"":70}}"
1547228381406,"{""status"":{""operating_state"":""Heating""}}"
1547229002413,"{""status"":{""room_temp"":71}}"
1547229003491,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547229302337,"{""status"":{""operating_state"":""Off""}}"
1547229891305,"{""status"":{""room_temp"":71}}"
1547229891359,"{""status"":{""operating_state"":""Off""}}"
1547230399993,"{""status"":{""room_temp"":70}}"
1547230401010,"{""status"":{""operating_state"":""Heating""}}"
1547231022126,"{""status"":{""room_temp"":71}}"
1547231023207,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547231322123,"{""status"":{""operating_state"":""Off""}}"
1547232601891,"{""status"":{""room_temp"":70}}"
1547232602910,"{""status"":{""operating_state"":""Heating""}}"
1547233330128,"{""status"":{""room_temp"":71}}"
1547233331208,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547233630055,"{""status"":{""operating_state"":""Off""}}"
1547234864260,"{""status"":{""room_temp"":70}}"
1547234865280,"{""status"":{""operating_state"":""Heating""}}"
1547235638048,"{""status"":{""room_temp"":71}}"
1547235639117,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547235937973,"{""status"":{""operating_state"":""Off""}}"
1547237095478,"{""status"":{""room_temp"":71}}"
1547237095530,"{""status"":{""operating_state"":""Off""}}"
1547237384580,"{""status"":{""room_temp"":70}}"
1547237385586,"{""status"":{""operating_state"":""Heating""}}"
1547238249284,"{""status"":{""room_temp"":71}}"
1547238250360,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547238549376,"{""status"":{""operating_state"":""Off""}}"
1547240238624,"{""status"":{""room_temp"":70}}"
1547240239639,"{""status"":{""operating_state"":""Heating""}}"
1547240697733,"{""status"":{""room_temp"":70}}"
1547240697787,"{""status"":{""operating_state"":""Heating""}}"
1547240981968,"{""status"":{""room_temp"":71}}"
1547240983046,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547241281889,"{""status"":{""operating_state"":""Off""}}"
1547243198846,"{""status"":{""room_temp"":70}}"
1547243199847,"{""status"":{""operating_state"":""Heating""}}"
1547243684284,"{""status"":{""room_temp"":71}}"
1547243685366,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547243984212,"{""status"":{""operating_state"":""Off""}}"
1547244299648,"{""status"":{""room_temp"":71}}"
1547244299704,"{""status"":{""operating_state"":""Off""}}"
1547245628076,"{""status"":{""room_temp"":70}}"
1547245629105,"{""status"":{""operating_state"":""Heating""}}"
